2024/02/18 13:47:47 [notice] 17100#21844: signal process started
2024/02/18 14:03:00 [notice] 22944#24416: signal process started
2024/02/18 14:03:00 [error] 22944#24416: OpenEvent("Global\ngx_stop_21776") failed (2: The system cannot find the file specified)
2024/02/25 19:09:54 [error] 8540#11404: *11 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /course/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8088/course/page?page=1&pageSize=10", host: "localhost:83", referrer: "http://localhost:8080/"
2024/02/25 19:10:03 [error] 8540#11404: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:10:10 [error] 8540#11404: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:10:49 [error] 8540#11404: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:10:51 [error] 8540#11404: *1 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8083/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:13:48 [error] 8540#11404: *28 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:29:33 [error] 8540#11404: *38 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:29:35 [error] 8540#11404: *38 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:31:36 [error] 8540#11404: *43 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:31:42 [error] 8540#11404: *43 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "OPTIONS /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:32:10 [error] 8540#11404: *43 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8082/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:32:12 [error] 8540#11404: *43 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "PUT /user HTTP/1.1", upstream: "http://127.0.0.1:8083/user", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:35:34 [error] 8540#11404: *66 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/25 19:35:36 [error] 8540#11404: *66 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
